Region;Alps
Country;Slovenia
#;46
Spring Name/Station Name;Kamniška Bistrica
Literature;Kovacic (2003)
Lat;46.224
Lon;14.617
Elev (m);385
Recharge Area (km2);
Start Date;1970
End Date;2023
Resolution;Daily
Data Source;https://vode.arso.gov.si/hidarhiv/pov_arhiv_tab.php
Data License;Open data
Contact For License;Natasa Ravbar
Spring ID;ALP_46_SI
Date;Discharge m^3/s
12.07.1929;6.1
13.07.1929;6.1
14.07.1929;5.86
15.07.1929;5.62
16.07.1929;4.9
17.07.1929;4.9
18.07.1929;4.9
19.07.1929;4.66
20.07.1929;4.66
21.07.1929;4.18
22.07.1929;4.18
23.07.1929;3.94
24.07.1929;3.94
25.07.1929;3.94
26.07.1929;3.94
27.07.1929;3.7
28.07.1929;10
29.07.1929;5.14
30.07.1929;4.66
31.07.1929;4.66
1.08.1929;3.7
2.08.1929;3.7
3.08.1929;12.5
4.08.1929;6.1
5.08.1929;5.62
6.08.1929;4.66
7.08.1929;4.18
8.08.1929;4.18
9.08.1929;3.7
10.08.1929;3.42
11.08.1929;3.42
12.08.1929;3.42
13.08.1929;5.14
14.08.1929;6.1
15.08.1929;4.9
16.08.1929;4.42
17.08.1929;4.18
18.08.1929;3.7
19.08.1929;3.56
20.08.1929;8.05
21.08.1929;8.05
22.08.1929;8.05
23.08.1929;6.1
24.08.1929;5.14
25.08.1929;4.9
26.08.1929;4.66
27.08.1929;4.42
28.08.1929;3.94
29.08.1929;3.7
30.08.1929;3.7
31.08.1929;3.7
1.09.1929;3.7
2.09.1929;3.56
3.09.1929;3.42
4.09.1929;3.42
5.09.1929;3.28
6.09.1929;3.28
7.09.1929;3.28
8.09.1929;3.14
9.09.1929;3.14
10.09.1929;3.14
11.09.1929;3.14
12.09.1929;3
13.09.1929;3
14.09.1929;5.38
15.09.1929;3.7
16.09.1929;3.56
17.09.1929;3.14
18.09.1929;3
19.09.1929;3
20.09.1929;3
21.09.1929;3.94
22.09.1929;5.62
23.09.1929;4.9
24.09.1929;3.7
25.09.1929;3.42
26.09.1929;3.14
27.09.1929;3.14
28.09.1929;3.14
29.09.1929;3.14
30.09.1929;3.14
1.10.1929;3.14
2.10.1929;3
3.10.1929;3
4.10.1929;3
5.10.1929;3
6.10.1929;3
7.10.1929;2.86
8.10.1929;2.86
9.10.1929;2.86
10.10.1929;18.5
11.10.1929;6.1
12.10.1929;5.14
13.10.1929;4.18
14.10.1929;3.7
15.10.1929;3.7
16.10.1929;3.56
17.10.1929;3.56
18.10.1929;3.56
19.10.1929;3.56
20.10.1929;34.6
21.10.1929;18.5
22.10.1929;8.83
23.10.1929;8.05
24.10.1929;5.62
25.10.1929;5.62
26.10.1929;10
27.10.1929;30
28.10.1929;26
29.10.1929;10
30.10.1929;8.05
31.10.1929;6.88
1.11.1929;6.88
2.11.1929;15.1
3.11.1929;10
4.11.1929;26
5.11.1929;12.5
6.11.1929;10
7.11.1929;8.44
8.11.1929;8.05
9.11.1929;16.4
10.11.1929;9.22
11.11.1929;15.1
12.11.1929;14.1
13.11.1929;12.5
14.11.1929;49
15.11.1929;30
16.11.1929;15.1
17.11.1929;12.5
18.11.1929;11.5
19.11.1929;10
20.11.1929;9.22
21.11.1929;8.44
22.11.1929;8.05
23.11.1929;6.88
24.11.1929;8.05
25.11.1929;10
26.11.1929;8.05
27.11.1929;6.49
28.11.1929;10
29.11.1929;8.05
30.11.1929;8.05
1.12.1929;10
2.12.1929;22
3.12.1929;15.1
4.12.1929;10
5.12.1929;8.05
6.12.1929;8.05
7.12.1929;6.1
8.12.1929;8.05
9.12.1929;6.88
10.12.1929;6.1
11.12.1929;6.1
12.12.1929;5.62
13.12.1929;5.14
14.12.1929;4.9
15.12.1929;4.66
16.12.1929;4.66
17.12.1929;4.66
18.12.1929;4.66
19.12.1929;4.42
20.12.1929;3.94
21.12.1929;4.18
22.12.1929;3.94
23.12.1929;3.7
24.12.1929;3.7
25.12.1929;3.7
26.12.1929;3.56
27.12.1929;3.56
28.12.1929;3.56
29.12.1929;3.56
30.12.1929;3.56
31.12.1929;3.56
1.01.1930;5.14
2.01.1930;4.18
3.01.1930;3.94
4.01.1930;3.7
5.01.1930;3.42
6.01.1930;3.14
7.01.1930;3.14
8.01.1930;3.28
9.01.1930;3.42
10.01.1930;3.7
11.01.1930;3.7
12.01.1930;4.18
13.01.1930;4.42
14.01.1930;4.42
15.01.1930;4.42
16.01.1930;4.18
17.01.1930;4.9
18.01.1930;4.66
19.01.1930;4.18
20.01.1930;3.94
21.01.1930;3.7
22.01.1930;3.56
23.01.1930;3.56
24.01.1930;3.42
25.01.1930;3.28
26.01.1930;3
27.01.1930;3
28.01.1930;3.42
29.01.1930;4.18
30.01.1930;4.66
31.01.1930;4.9
1.02.1930;5.14
2.02.1930;5.62
3.02.1930;5.62
4.02.1930;5.14
5.02.1930;4.9
6.02.1930;4.9
7.02.1930;4.66
8.02.1930;4.18
9.02.1930;3.7
10.02.1930;3.42
11.02.1930;3.42
12.02.1930;3.7
13.02.1930;3.56
14.02.1930;3.42
15.02.1930;3.14
16.02.1930;3
17.02.1930;3
18.02.1930;3
19.02.1930;3
20.02.1930;2.86
21.02.1930;2.86
22.02.1930;2.72
23.02.1930;2.72
24.02.1930;2.72
25.02.1930;2.58
26.02.1930;2.58
27.02.1930;2.58
28.02.1930;2.58
1.03.1930;3.14
2.03.1930;3
3.03.1930;3.28
4.03.1930;3.56
5.03.1930;3.56
6.03.1930;3.28
7.03.1930;3.28
8.03.1930;6.1
9.03.1930;4.9
10.03.1930;4.42
11.03.1930;4.18
12.03.1930;11.5
13.03.1930;8.05
14.03.1930;5.62
15.03.1930;6.1
16.03.1930;49
17.03.1930;18.5
18.03.1930;10
19.03.1930;15.1
20.03.1930;60
21.03.1930;26
22.03.1930;15.1
23.03.1930;12
24.03.1930;10
25.03.1930;8.05
26.03.1930;7.27
27.03.1930;7.27
28.03.1930;6.1
29.03.1930;6.1
30.03.1930;5.86
31.03.1930;5.62
1.04.1930;5.38
2.04.1930;5.38
3.04.1930;5.14
4.04.1930;5.14
5.04.1930;8.05
6.04.1930;12.5
7.04.1930;9.61
8.04.1930;11.5
9.04.1930;8.83
10.04.1930;7.27
11.04.1930;8.44
12.04.1930;6.1
13.04.1930;6.1
14.04.1930;7.27
15.04.1930;8.44
16.04.1930;15.1
17.04.1930;10
18.04.1930;9.22
19.04.1930;8.44
20.04.1930;10
21.04.1930;8.44
22.04.1930;8.05
23.04.1930;8.83
24.04.1930;6.1
25.04.1930;4.9
26.04.1930;7.66
27.04.1930;10.5
28.04.1930;11.5
29.04.1930;10
30.04.1930;18.5
1.05.1930;18.5
2.05.1930;15.1
3.05.1930;14.1
4.05.1930;14.1
5.05.1930;12.5
6.05.1930;12.5
7.05.1930;12
8.05.1930;44.1
9.05.1930;30
10.05.1930;26
11.05.1930;18.5
12.05.1930;17.1
13.05.1930;12.5
14.05.1930;11
15.05.1930;10
16.05.1930;10
17.05.1930;9.22
18.05.1930;9.22
19.05.1930;9.22
20.05.1930;10.5
21.05.1930;8.83
22.05.1930;8.05
23.05.1930;7.66
24.05.1930;18.5
25.05.1930;12.5
26.05.1930;12
27.05.1930;22
28.05.1930;18.5
29.05.1930;16.4
30.05.1930;16.4
31.05.1930;15.1
1.06.1930;15.1
2.06.1930;14.6
3.06.1930;14.1
4.06.1930;14.1
5.06.1930;15.1
6.06.1930;13
7.06.1930;12
8.06.1930;10
9.06.1930;10
10.06.1930;10
11.06.1930;10
12.06.1930;9.22
13.06.1930;9.22
14.06.1930;9.22
15.06.1930;8.44
16.06.1930;8.44
17.06.1930;8.44
18.06.1930;8.44
19.06.1930;7.66
20.06.1930;6.88
21.06.1930;6.88
22.06.1930;6.49
23.06.1930;7.66
24.06.1930;8.05
25.06.1930;7.66
26.06.1930;6.88
27.06.1930;7.27
28.06.1930;7.27
29.06.1930;6.49
30.06.1930;6.49
1.07.1930;6.1
2.07.1930;6.1
3.07.1930;6.1
4.07.1930;6.1
5.07.1930;5.86
6.07.1930;5.62
7.07.1930;5.62
8.07.1930;5.62
9.07.1930;7.66
10.07.1930;5.62
11.07.1930;5.14
12.07.1930;6.1
13.07.1930;6.1
14.07.1930;6.1
15.07.1930;5.86
16.07.1930;8.44
17.07.1930;6.49
18.07.1930;5.62
19.07.1930;7.66
20.07.1930;7.27
21.07.1930;6.1
22.07.1930;5.62
23.07.1930;6.1
24.07.1930;5.86
25.07.1930;7.27
26.07.1930;6.49
27.07.1930;5.86
28.07.1930;5.62
29.07.1930;5.62
30.07.1930;5.14
31.07.1930;44.1
1.08.1930;15.1
2.08.1930;11
3.08.1930;8.83
4.08.1930;8.83
5.08.1930;7.66
6.08.1930;15.1
7.08.1930;8.44
8.08.1930;7.27
9.08.1930;54.5
10.08.1930;22.8
11.08.1930;15.1
12.08.1930;11.5
13.08.1930;15.7
14.08.1930;96.8
15.08.1930;39.2
16.08.1930;17.1
17.08.1930;22.8
18.08.1930;15.1
19.08.1930;13
20.08.1930;12.5
21.08.1930;9.22
22.08.1930;8.05
23.08.1930;7.66
24.08.1930;7.27
25.08.1930;6.88
26.08.1930;6.1
27.08.1930;5.86
28.08.1930;5.62
29.08.1930;5.62
30.08.1930;5.38
31.08.1930;5.14
1.09.1930;5.14
2.09.1930;4.9
3.09.1930;4.9
4.09.1930;4.9
5.09.1930;4.66
6.09.1930;4.18
7.09.1930;4.18
8.09.1930;6.1
9.09.1930;5.62
10.09.1930;5.14
11.09.1930;5.62
12.09.1930;5.14
13.09.1930;8.05
14.09.1930;9.61
15.09.1930;7.27
16.09.1930;18.5
17.09.1930;12.5
18.09.1930;9.61
19.09.1930;6.1
20.09.1930;5.62
21.09.1930;5.62
22.09.1930;7.66
23.09.1930;5.62
24.09.1930;4.9
25.09.1930;4.66
26.09.1930;4.66
27.09.1930;22
28.09.1930;8.05
29.09.1930;10
30.09.1930;8.05
1.10.1930;30
2.10.1930;23.6
3.10.1930;8.05
4.10.1930;5.86
5.10.1930;5.38
6.10.1930;5.62
7.10.1930;6.88
8.10.1930;5.86
9.10.1930;5.62
10.10.1930;131
11.10.1930;60
12.10.1930;30
13.10.1930;22
14.10.1930;34.6
15.10.1930;22
16.10.1930;15.1
17.10.1930;12.5
18.10.1930;10
19.10.1930;10
20.10.1930;8.05
21.10.1930;7.27
22.10.1930;6.1
23.10.1930;6.1
24.10.1930;8.05
25.10.1930;15.1
26.10.1930;22
27.10.1930;15.1
28.10.1930;8.05
29.10.1930;5.62
30.10.1930;4.66
31.10.1930;3.7
1.11.1930;3.7
2.11.1930;4.9
3.11.1930;71.7
4.11.1930;30
5.11.1930;39.2
6.11.1930;15.1
7.11.1930;12.5
8.11.1930;10
9.11.1930;9.22
10.11.1930;6.88
11.11.1930;6.1
12.11.1930;5.38
13.11.1930;4.9
14.11.1930;4.42
15.11.1930;4.42
16.11.1930;3.7
17.11.1930;3.56
18.11.1930;3.56
19.11.1930;3.42
20.11.1930;3.28
21.11.1930;3
22.11.1930;3
23.11.1930;5.14
24.11.1930;5.14
25.11.1930;4.42
26.11.1930;4.18
27.11.1930;4.18
28.11.1930;3.7
29.11.1930;3.7
30.11.1930;3.7
1.12.1930;3.7
2.12.1930;3.7
3.12.1930;4.18
4.12.1930;4.66
5.12.1930;4.18
6.12.1930;4.18
7.12.1930;3.7
8.12.1930;3.7
9.12.1930;8.05
10.12.1930;8.05
11.12.1930;9.22
12.12.1930;7.66
13.12.1930;6.1
14.12.1930;6.1
15.12.1930;8.05
16.12.1930;6.88
17.12.1930;6.1
18.12.1930;5.86
19.12.1930;5.62
20.12.1930;4.9
21.12.1930;4.9
22.12.1930;4.9
23.12.1930;4.9
24.12.1930;4.9
25.12.1930;4.66
26.12.1930;4.42
27.12.1930;4.42
28.12.1930;4.42
29.12.1930;4.42
30.12.1930;4.42
31.12.1930;4.42
1.01.1931;4.66
2.01.1931;6.1
3.01.1931;6.88
4.01.1931;9.22
5.01.1931;49
6.01.1931;18.5
7.01.1931;12
8.01.1931;9.22
9.01.1931;7.66
10.01.1931;6.49
11.01.1931;6.1
12.01.1931;6.1
13.01.1931;5.86
14.01.1931;5.86
15.01.1931;5.62
16.01.1931;5.62
17.01.1931;5.62
18.01.1931;5.38
19.01.1931;5.38
20.01.1931;4.9
21.01.1931;4.66
22.01.1931;4.66
23.01.1931;4.66
24.01.1931;4.42
25.01.1931;8.05
26.01.1931;6.1
27.01.1931;5.62
28.01.1931;5.14
29.01.1931;4.9
30.01.1931;4.9
31.01.1931;4.9
1.02.1931;4.66
2.02.1931;4.66
3.02.1931;4.42
4.02.1931;4.18
5.02.1931;4.18
6.02.1931;4.18
7.02.1931;3.94
8.02.1931;3.94
9.02.1931;3.56
10.02.1931;3.56
11.02.1931;3.28
12.02.1931;3.28
13.02.1931;3.28
14.02.1931;3.42
15.02.1931;3.42
16.02.1931;3.56
17.02.1931;3.7
18.02.1931;3.94
19.02.1931;4.9
20.02.1931;8.05
21.02.1931;11
22.02.1931;8.83
23.02.1931;8.05
24.02.1931;6.88
25.02.1931;6.1
26.02.1931;5.86
27.02.1931;5.86
28.02.1931;5.86
1.03.1931;30
2.03.1931;18.5
3.03.1931;10
4.03.1931;8.05
5.03.1931;6.88
6.03.1931;6.1
7.03.1931;6.1
8.03.1931;5.86
9.03.1931;5.62
10.03.1931;13.6
11.03.1931;60
12.03.1931;34.4
13.03.1931;18.5
14.03.1931;14.1
15.03.1931;10
16.03.1931;10
17.03.1931;7.27
18.03.1931;6.49
19.03.1931;6.49
20.03.1931;6.1
21.03.1931;6.1
22.03.1931;22
23.03.1931;15.1
24.03.1931;12
25.03.1931;12
26.03.1931;10.5
27.03.1931;9.22
28.03.1931;7.66
29.03.1931;6.88
30.03.1931;6.1
31.03.1931;6.1
1.04.1931;5.38
2.04.1931;5.14
3.04.1931;5.14
4.04.1931;5.14
5.04.1931;5.14
6.04.1931;5.14
7.04.1931;5.38
8.04.1931;5.62
9.04.1931;5.62
10.04.1931;5.62
11.04.1931;5.86
12.04.1931;5.86
13.04.1931;5.38
14.04.1931;15.1
15.04.1931;8.05
16.04.1931;6.1
17.04.1931;6.1
18.04.1931;6.49
19.04.1931;10
20.04.1931;10
21.04.1931;15.1
22.04.1931;13.6
23.04.1931;10
24.04.1931;9.22
25.04.1931;8.83
26.04.1931;8.05
27.04.1931;15.1
28.04.1931;15.1
29.04.1931;12.5
30.04.1931;10
1.05.1931;9.22
2.05.1931;8.83
3.05.1931;9.61
4.05.1931;13
5.05.1931;12.5
6.05.1931;15.1
7.05.1931;22
8.05.1931;15.1
9.05.1931;15.1
10.05.1931;12.5
11.05.1931;11
12.05.1931;10
13.05.1931;10
14.05.1931;11
15.05.1931;12.5
16.05.1931;15.1
17.05.1931;16.4
18.05.1931;18.5
19.05.1931;30
20.05.1931;26
21.05.1931;26
22.05.1931;49
23.05.1931;34.6
24.05.1931;26
25.05.1931;26
26.05.1931;22
27.05.1931;22
28.05.1931;22
29.05.1931;18.5
30.05.1931;16.5
31.05.1931;16.4
1.06.1931;17.8
2.06.1931;22
3.06.1931;18.5
4.06.1931;15.1
5.06.1931;12.5
6.06.1931;12.5
7.06.1931;12.5
8.06.1931;30
9.06.1931;22
10.06.1931;22
11.06.1931;18.5
12.06.1931;15.1
13.06.1931;15.1
14.06.1931;14.1
15.06.1931;14.1
16.06.1931;22
17.06.1931;18.1
18.06.1931;15.1
19.06.1931;12.5
20.06.1931;12.5
21.06.1931;12.5
22.06.1931;15.1
23.06.1931;12.5
24.06.1931;11
25.06.1931;10
26.06.1931;10
27.06.1931;15.1
28.06.1931;11.5
29.06.1931;11
30.06.1931;10
1.07.1931;9.61
2.07.1931;11
3.07.1931;10
4.07.1931;9.22
5.07.1931;8.83
6.07.1931;8.44
7.07.1931;6.88
8.07.1931;6.1
9.07.1931;6.1
10.07.1931;5.86
11.07.1931;5.62
12.07.1931;5.62
13.07.1931;5.62
14.07.1931;5.62
15.07.1931;5.62
16.07.1931;6.1
17.07.1931;5.62
18.07.1931;4.9
19.07.1931;4.9
20.07.1931;10
21.07.1931;8.44
22.07.1931;6.1
23.07.1931;5.38
24.07.1931;5.38
25.07.1931;4.9
26.07.1931;4.9
27.07.1931;4.9
28.07.1931;4.9
29.07.1931;6.88
30.07.1931;5.62
31.07.1931;5.62
1.08.1931;5.38
2.08.1931;4.9
3.08.1931;4.9
4.08.1931;4.9
5.08.1931;4.66
6.08.1931;4.18
7.08.1931;4.42
8.08.1931;4.42
9.08.1931;4.18
10.08.1931;4.18
11.08.1931;6.88
12.08.1931;5.62
13.08.1931;5.62
14.08.1931;5.62
15.08.1931;5.38
16.08.1931;4.9
17.08.1931;6.88
18.08.1931;9.61
19.08.1931;7.27
20.08.1931;6.1
21.08.1931;8.83
22.08.1931;8.05
23.08.1931;6.88
24.08.1931;10
25.08.1931;34.6
26.08.1931;49
27.08.1931;18.5
28.08.1931;14.1
29.08.1931;10
30.08.1931;8.83
31.08.1931;8.44
1.09.1931;6.1
2.09.1931;5.62
3.09.1931;5.38
4.09.1931;4.9
5.09.1931;8.05
6.09.1931;8.05
7.09.1931;8.05
8.09.1931;12.5
9.09.1931;8.83
10.09.1931;7.66
11.09.1931;5.62
12.09.1931;30
13.09.1931;182
14.09.1931;37.4
15.09.1931;26
16.09.1931;22
17.09.1931;12.5
18.09.1931;10
19.09.1931;8.44
20.09.1931;7.66
21.09.1931;8.05
22.09.1931;12.5
23.09.1931;10
24.09.1931;8.05
25.09.1931;7.27
26.09.1931;6.1
27.09.1931;6.1
28.09.1931;5.62
29.09.1931;5.62
30.09.1931;5.38
1.10.1931;5.14
2.10.1931;4.9
3.10.1931;4.9
4.10.1931;4.66
5.10.1931;4.66
6.10.1931;4.66
7.10.1931;4.66
8.10.1931;4.66
9.10.1931;4.18
10.10.1931;3.94
11.10.1931;3.7
12.10.1931;3.7
13.10.1931;3.7
14.10.1931;3.7
15.10.1931;3.7
16.10.1931;3.7
17.10.1931;3.56
18.10.1931;3.56
19.10.1931;3.56
20.10.1931;3.7
21.10.1931;3.7
22.10.1931;3.7
23.10.1931;4.9
24.10.1931;6.1
25.10.1931;34.6
26.10.1931;39.2
27.10.1931;54.5
28.10.1931;37.4
29.10.1931;49
30.10.1931;34.6
31.10.1931;22
1.11.1931;15.1
2.11.1931;14.1
3.11.1931;11
4.11.1931;8.83
5.11.1931;8.83
6.11.1931;8.05
7.11.1931;7.27
8.11.1931;12.5
9.11.1931;11
10.11.1931;23.6
11.11.1931;44.1
12.11.1931;32.7
13.11.1931;26
14.11.1931;62.3
15.11.1931;60
16.11.1931;49
17.11.1931;34.6
18.11.1931;34.6
19.11.1931;18.5
20.11.1931;15.1
21.11.1931;12.5
22.11.1931;11
23.11.1931;10
24.11.1931;8.05
25.11.1931;6.88
26.11.1931;6.1
27.11.1931;5.62
28.11.1931;6.88
29.11.1931;10
30.11.1931;8.05
1.12.1931;6.88
2.12.1931;6.1
3.12.1931;6.1
4.12.1931;5.86
5.12.1931;5.62
6.12.1931;5.62
7.12.1931;5.62
8.12.1931;9.22
9.12.1931;8.83
10.12.1931;7.66
11.12.1931;6.1
12.12.1931;6.1
13.12.1931;5.62
14.12.1931;5.62
15.12.1931;5.38
16.12.1931;5.38
17.12.1931;5.14
18.12.1931;4.66
19.12.1931;4.66
20.12.1931;4.42
21.12.1931;4.42
22.12.1931;4.42
23.12.1931;4.18
24.12.1931;3.94
25.12.1931;3.56
26.12.1931;3.56
27.12.1931;3.42
28.12.1931;3.42
29.12.1931;3.42
30.12.1931;3.7
31.12.1931;4.9
1.01.1932;4.18
2.01.1932;3.7
3.01.1932;3.7
4.01.1932;3.7
5.01.1932;3.56
6.01.1932;3.56
7.01.1932;3.7
8.01.1932;10
9.01.1932;71.7
10.01.1932;22
11.01.1932;10
12.01.1932;8.05
13.01.1932;6.88
14.01.1932;6.88
15.01.1932;6.1
16.01.1932;5.62
17.01.1932;5.14
18.01.1932;4.66
19.01.1932;4.66
20.01.1932;4.66
21.01.1932;4.18
22.01.1932;4.18
23.01.1932;3.94
24.01.1932;3.7
25.01.1932;3.7
26.01.1932;3.7
27.01.1932;3.7
28.01.1932;3.7
29.01.1932;3.56
30.01.1932;3.56
31.01.1932;3.42
1.02.1932;3.42
2.02.1932;3.42
3.02.1932;3.42
4.02.1932;3.42
5.02.1932;3.28
6.02.1932;3.28
7.02.1932;3.28
8.02.1932;3.14
9.02.1932;3.14
10.02.1932;3.14
11.02.1932;3.14
12.02.1932;3.14
13.02.1932;3
14.02.1932;3
15.02.1932;3
16.02.1932;3
17.02.1932;3
18.02.1932;3
19.02.1932;3
20.02.1932;2.72
21.02.1932;2.72
22.02.1932;2.72
23.02.1932;2.72
24.02.1932;2.72
25.02.1932;2.72
26.02.1932;2.72
27.02.1932;2.72
28.02.1932;2.72
29.02.1932;2.72
1.03.1932;2.72
2.03.1932;2.72
3.03.1932;2.72
4.03.1932;2.72
5.03.1932;2.72
6.03.1932;2.72
7.03.1932;2.72
8.03.1932;2.72
9.03.1932;2.72
10.03.1932;2.72
11.03.1932;2.72
12.03.1932;2.72
13.03.1932;2.72
14.03.1932;2.72
15.03.1932;2.72
16.03.1932;2.72
17.03.1932;3.28
18.03.1932;15.1
19.03.1932;8.05
20.03.1932;5.14
21.03.1932;5.14
22.03.1932;4.9
23.03.1932;4.9
24.03.1932;4.42
25.03.1932;4.18
26.03.1932;4.18
27.03.1932;3.7
28.03.1932;3.56
29.03.1932;3.56
30.03.1932;4.66
31.03.1932;3.94
1.04.1932;12.5
2.04.1932;54.5
3.04.1932;26
4.04.1932;22
5.04.1932;15.1
6.04.1932;12.5
7.04.1932;10
8.04.1932;9.22
9.04.1932;15.1
10.04.1932;10
11.04.1932;9.22
12.04.1932;10
13.04.1932;13
14.04.1932;10
15.04.1932;10
16.04.1932;9.22
17.04.1932;8.44
18.04.1932;8.05
19.04.1932;8.05
20.04.1932;12
21.04.1932;9.22
22.04.1932;8.44
23.04.1932;7.66
24.04.1932;7.66
25.04.1932;7.27
26.04.1932;7.27
27.04.1932;6.88
28.04.1932;6.88
29.04.1932;6.49
30.04.1932;6.49
1.05.1932;5.86
2.05.1932;8.83
3.05.1932;9.61
4.05.1932;9.22
5.05.1932;8.05
6.05.1932;6.1
7.05.1932;8.05
8.05.1932;15.1
9.05.1932;18.2
10.05.1932;12.5
11.05.1932;15.1
12.05.1932;12
13.05.1932;10
14.05.1932;9.22
15.05.1932;12.5
16.05.1932;13
17.05.1932;13.6
18.05.1932;19.9
19.05.1932;15.1
20.05.1932;13.6
21.05.1932;13
22.05.1932;14.6
23.05.1932;14.1
24.05.1932;13
25.05.1932;15.1
26.05.1932;39.2
27.05.1932;26.8
28.05.1932;19.2
29.05.1932;15.1
30.05.1932;22
31.05.1932;15.1
1.06.1932;12.5
2.06.1932;11.5
3.06.1932;11.5
4.06.1932;11
5.06.1932;10.5
6.06.1932;10.5
7.06.1932;10.5
8.06.1932;13.6
9.06.1932;12.5
10.06.1932;10
11.06.1932;9.22
12.06.1932;10
13.06.1932;9.61
14.06.1932;8.83
15.06.1932;8.83
16.06.1932;8.44
17.06.1932;10
18.06.1932;8.83
19.06.1932;8.05
20.06.1932;8.05
21.06.1932;8.05
22.06.1932;11
23.06.1932;26
24.06.1932;39.2
25.06.1932;18.2
26.06.1932;13.6
27.06.1932;11.5
28.06.1932;11
29.06.1932;10
30.06.1932;8.05
1.07.1932;10
2.07.1932;8.83
3.07.1932;8.83
4.07.1932;8.44
5.07.1932;7.66
6.07.1932;6.88
7.07.1932;6.49
8.07.1932;6.49
9.07.1932;6.88
10.07.1932;6.88
11.07.1932;7.27
12.07.1932;10
13.07.1932;6.1
14.07.1932;6.1
15.07.1932;6.1
16.07.1932;7.27
17.07.1932;8.05
18.07.1932;8.05
19.07.1932;6.1
20.07.1932;5.86
21.07.1932;5.62
22.07.1932;6.1
23.07.1932;6.1
24.07.1932;6.1
25.07.1932;5.86
26.07.1932;5.62
27.07.1932;5.14
28.07.1932;4.9
29.07.1932;4.9
30.07.1932;3.94
31.07.1932;3.7
1.08.1932;3.7
2.08.1932;3.7
3.08.1932;4.18
4.08.1932;5.62
5.08.1932;4.9
6.08.1932;4.9
7.08.1932;4.18
8.08.1932;3.7
9.08.1932;3.7
10.08.1932;3.7
11.08.1932;3.7
12.08.1932;3.7
13.08.1932;3.28
14.08.1932;3.28
15.08.1932;3.28
16.08.1932;3.28
17.08.1932;3.28
18.08.1932;3.28
19.08.1932;3.28
20.08.1932;3.28
21.08.1932;3.28
22.08.1932;3.28
23.08.1932;3.28
24.08.1932;3.28
25.08.1932;3.28
26.08.1932;3.28
27.08.1932;3.28
28.08.1932;3.28
29.08.1932;3.28
30.08.1932;3.28
31.08.1932;3.28
1.09.1932;4.18
2.09.1932;4.18
3.09.1932;3.7
4.09.1932;3.7
5.09.1932;4.9
6.09.1932;4.66
7.09.1932;4.18
8.09.1932;3.7
9.09.1932;3.7
10.09.1932;3.7
11.09.1932;3.56
12.09.1932;3.56
13.09.1932;3.56
14.09.1932;3.42
15.09.1932;3.42
16.09.1932;3.42
17.09.1932;3.28
18.09.1932;3.28
19.09.1932;3.28
20.09.1932;3.28
21.09.1932;3.28
22.09.1932;3.42
23.09.1932;3.7
24.09.1932;6.1
25.09.1932;18.5
26.09.1932;12
27.09.1932;6.1
28.09.1932;5.62
29.09.1932;5.62
30.09.1932;5.62
1.10.1932;5.62
2.10.1932;5.62
3.10.1932;5.62
4.10.1932;8.05
5.10.1932;12.5
6.10.1932;8.05
7.10.1932;10
8.10.1932;26
9.10.1932;26
10.10.1932;49
11.10.1932;49
12.10.1932;30
13.10.1932;22
14.10.1932;18.5
15.10.1932;12.5
16.10.1932;71.7
17.10.1932;30
18.10.1932;18.5
19.10.1932;15.1
20.10.1932;13.6
21.10.1932;12
22.10.1932;11
23.10.1932;10
24.10.1932;9.22
25.10.1932;10
26.10.1932;10
27.10.1932;9.22
28.10.1932;11.5
29.10.1932;15.1
30.10.1932;16.4
31.10.1932;15.1
1.11.1932;12.5
2.11.1932;10
3.11.1932;9.61
4.11.1932;9.61
5.11.1932;8.83
6.11.1932;8.05
7.11.1932;8.05
8.11.1932;8.05
9.11.1932;6.1
10.11.1932;6.1
11.11.1932;6.88
12.11.1932;8.44
13.11.1932;10
14.11.1932;8.44
15.11.1932;8.44
16.11.1932;8.05
17.11.1932;6.88
18.11.1932;6.88
19.11.1932;6.88
20.11.1932;5.86
21.11.1932;5.86
22.11.1932;44.1
23.11.1932;54.5
24.11.1932;22
25.11.1932;15.1
26.11.1932;12
27.11.1932;11.5
28.11.1932;9.61
29.11.1932;12.5
30.11.1932;11
1.12.1932;10
2.12.1932;10.5
3.12.1932;15.1
4.12.1932;13
5.12.1932;10.5
6.12.1932;10
7.12.1932;9.61
8.12.1932;8.83
9.12.1932;8.44
10.12.1932;8.05
11.12.1932;7.66
12.12.1932;7.66
13.12.1932;7.27
14.12.1932;6.1
15.12.1932;6.1
16.12.1932;5.86
17.12.1932;6.88
18.12.1932;6.49
19.12.1932;6.1
20.12.1932;6.1
21.12.1932;6.1
22.12.1932;6.1
23.12.1932;6.1
24.12.1932;5.86
25.12.1932;5.62
26.12.1932;5.38
27.12.1932;5.38
28.12.1932;4.9
29.12.1932;4.9
30.12.1932;4.66
31.12.1932;4.66
1.01.1933;4.66
2.01.1933;4.9
3.01.1933;4.9
4.01.1933;4.9
5.01.1933;5.14
6.01.1933;4.9
7.01.1933;4.9
8.01.1933;4.9
9.01.1933;4.66
10.01.1933;4.66
11.01.1933;4.66
12.01.1933;4.42
13.01.1933;4.42
14.01.1933;4.42
15.01.1933;4.42
16.01.1933;4.42
17.01.1933;4.42
18.01.1933;4.18
19.01.1933;4.18
20.01.1933;4.18
